,country,duration_seconds,english_cname,file_id,file_name,file_url,genus,latitude,license,location,longitude,recordist,recordist_url,sonogram_url,species,type,remarks,full_name
369,United States,11,Black Phoebe,353668,XC353668.mp3,https://www.xeno-canto.org/353668/download,Sayornis,34.4146,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Devereaux Slough, Santa Barbara County, California, United States",-119.8765,Antonio Xeira,https://www.xeno-canto.org/contributor/PJVICFDZGZ,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/ffts/XC353668-med.png,nigricans,call,"XC353668 © Antonio Xeira // Devereaux Slough, Santa Barbara County, California (34.4146, -119.8765), United States // 0m // 10:30h, 2016-08-23 // call // Editing: High-pass filter, cutoff frequency 1kHz, some amplification. /  / Equipment: Olympus WS-822 digital recorder with Audio-technica ATR 6550 shotgun. /  / bird-seen:yes /  / playback-used:no // also:  Pygmy Nuthatch",Black Phoebe (Sayornis nigricans)
370,United States,12,Black Phoebe,138140,XC138140.mp3,https://www.xeno-canto.org/138140/download,Sayornis,36.0753,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Henderson Bird Viewing Preserve, Henderson, Nevada, United States",-115.0101,Paul Driver,https://www.xeno-canto.org/contributor/FSCGENVPXK,https://www.xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC138140-med.png,nigricans,call,"XC138140 © Paul Driver // Henderson Bird Viewing Preserve, Henderson, Nevada (36.0753, -115.0101), United States // 500m // 07:30h, 2013-02-09 // call //  /  / bird-seen:yes /  / playback-used:no",Black Phoebe (Sayornis nigricans)
371,United States,12,Black Phoebe,451252,XC451252.mp3,https://www.xeno-canto.org/451252/download,Sayornis,32.5593,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Saturn Blvd pond, Tijuana River Valley, San Diego County, California, United States",-117.0928,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC451252-med.png,nigricans,call,"XC451252 Â© Paul Marvin // Saturn Blvd pond, Tijuana River Valley, San Diego County, California (32.5593, -117.0928), United States // 0m // 07:10h, 2018-01-03 // call //  /  / bird-seen:yes /  / playback-used:no",Black Phoebe (Sayornis nigricans)
372,United States,13,Black Phoebe,213220,XC213220.mp3,https://www.xeno-canto.org/213220/download,Sayornis,38.5569,http://creativecommons.org/licenses/by-nc-sa/4.0/,"U stree x 42 Street, Sacramento, california, United States",-121.4561,Jim Holmes,https://www.xeno-canto.org/contributor/FIDXCHEYJO,https://www.xeno-canto.org/sounds/uploaded/FIDXCHEYJO/ffts/XC213220-med.png,nigricans,call,"XC213220 © Jim Holmes // U stree x 42 Street, Sacramento, california (38.5569, -121.4561), United States // 10m // 08:30h, 2015-02-13 // call //  /  / bird-seen:yes /  / playback-used:no // also:  Nuttall's Woodpecker, California Scrub Jay, Audubon's Warbler",Black Phoebe (Sayornis nigricans)
373,Mexico,13,Black Phoebe,339896,XC339896.mp3,https://www.xeno-canto.org/339896/download,Sayornis,32.5372,http://creativecommons.org/licenses/by-nc-sa/4.0/,"parque de la amistad, Tijuana, Baja California, Mexico",-116.9394,Manuel Grosselet,https://www.xeno-canto.org/contributor/ILUHRFXDNU,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC339896-med.png,nigricans,"call, male","XC339896 © Manuel Grosselet // parque de la amistad, Tijuana, Baja California (32.5372, -116.9394), Mexico // 140m // 17:30h, 2016-10-23 // call, male // wildtronics mono amplified DR05 /  / bird-seen:yes /  / playback-used:no",Black Phoebe (Sayornis nigricans semiater)
374,United States,13,Black Phoebe,129649,XC129649.mp3,https://www.xeno-canto.org/129649/download,Sayornis,35.0307,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Oso Flaco Lake, Nipomo, California, United States",-120.6205,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC129649-med.png,nigricans,call,"XC129649 © Thomas G. Graves // Oso Flaco Lake, Nipomo, California (35.0307, -120.6205), United States // 0m // 9:02h, 2013-04-14 // call // first 2 calls with bird perched, 3rd and 4th in flight. /  / bird-seen:yes /  / playback-used:no // also:  California Thrasher",Black Phoebe (Sayornis nigricans)
375,United States,15,Black Phoebe,412934,XC412934.mp3,https://www.xeno-canto.org/412934/download,Sayornis,34.465,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Santa Barbara, California, Inspiration Point Trail, United States",-119.7125,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC412934-med.png,nigricans,"flight call, song","XC412934 Â© Thomas G. Graves // Santa Barbara, California, Inspiration Point Trail (34.465, -119.7125), United States // 300m // 08:30h, 2018-04-23 // flight call, song // Two Black Phoebes in flight singing a duet. /  / bird-seen:yes /  / playback-used:no // also:  California Quail, Western Kingbird",Black Phoebe (Sayornis nigricans)
376,United States,16,Black Phoebe,351289,XC351289.mp3,https://www.xeno-canto.org/351289/download,Sayornis,37.5964,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Merced River, Mariposa County, California, United States",-120.0039,Antonio Xeira,https://www.xeno-canto.org/contributor/PJVICFDZGZ,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/ffts/XC351289-med.png,nigricans,song,"XC351289 © Antonio Xeira // Merced River, Mariposa County, California (37.5964, -120.0039), United States // 340m // 06:00h, 2016-08-26 // song // Editing: High-pass filter, cutoff frequency 1kHz, some amplification. /  / Equipment: Olympus WS-822 digital recorder with Audio-technica ATR 6550 shotgun. /  / bird-seen:no /  / playback-used:no",Black Phoebe (Sayornis nigricans)
377,United States,20,Black Phoebe,192011,XC192011.mp3,https://www.xeno-canto.org/192011/download,Sayornis,32.5935,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Poggi Creek greenbelt (park on Main Street) Chula Vista, San Diego County, California, United States",-117.0421,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC192011-med.png,nigricans,call,"XC192011 © Paul Marvin // Chula Vista, park on Main Street, San Diego County, California (32.5935, -117.0421), United States // 30m // 10:25h, 2012-12-08 // call //  /  / bird-seen:yes /  / playback-used:no",Black Phoebe (Sayornis nigricans)
378,United States,20,Black Phoebe,413435,XC413435.mp3,https://www.xeno-canto.org/413435/download,Sayornis,32.7995,http://creativecommons.org/licenses/by-nc-sa/4.0/,"San Diego, San Diego County, California, United States",-117.0705,Christopher Adler,https://www.xeno-canto.org/contributor/HWHXBKMHJI,https://www.xeno-canto.org/sounds/uploaded/HWHXBKMHJI/ffts/XC413435-med.png,nigricans,begging call,"XC413435 Â© Christopher Adler // San Diego, San Diego County, California (32.7995, -117.0705), United States // 110m // 08:30h, 2018-04-25 // begging call // Begging calls of hatchlings in nest approximately 24 hours after hatching. Nest constructed on side of house, about 15 feet above ground. Remote recorder set up below. Rolled off low frequencies gently under 500 Hz to remove background & wind noise. /  / bird-seen:yes /  / playback-used:no // also:  Mourning Dove, Northern Mockingbird",Black Phoebe (Sayornis nigricans)
379,United States,23,Black Phoebe,229316,XC229316.mp3,https://www.xeno-canto.org/229316/download,Sayornis,32.5899,http://creativecommons.org/licenses/by-nc-nd/4.0/,"San Diego area, CA, United States",-117.1264,Peter Boesman,https://www.xeno-canto.org/contributor/OOECIWCSWV,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC229316-med.png,nigricans,song,"XC229316 © Peter Boesman // San Diego area, CA, United States // 0 - 100m // 06:25h, 2007-02-22 // song // ID certainty 100%. (Archiv. tape 501 side A track 169 seq. B)",Black Phoebe (Sayornis nigricans)
380,United States,23,Black Phoebe,198768,XC198768.mp3,https://www.xeno-canto.org/198768/download,Sayornis,32.6871,http://creativecommons.org/licenses/by-nc-sa/4.0/,"San Diego, San Diego, California, United States",-117.244,Ted Floyd,https://www.xeno-canto.org/contributor/KADPGEQPZI,https://www.xeno-canto.org/sounds/uploaded/KADPGEQPZI/ffts/XC198768-med.png,nigricans,call,"XC198768 © Ted Floyd // San Diego, San Diego, California (32.6871, -117.244), United States // 100m // 09:52h, 2014-10-11 // call // Black Phoebes in winter seem to defend territory, as would appear to be the case with this bird. The chip notes of many Audubon's Warblers are audible in the background. /  / bird-seen:yes /  / playback-used:no // also:  Audubon's Warbler",Black Phoebe (Sayornis nigricans)
381,United States,26,Black Phoebe,192054,XC192054.mp3,https://www.xeno-canto.org/192054/download,Sayornis,32.5458,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Monument Rd and nearby trails, Tijuana River Valley, San Diego, California, United States",-117.0737,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC192054-med.png,nigricans,"call, song","XC192054 © Paul Marvin // Monument Rd, Tijuana River Valley, San Diego, California (32.5458, -117.0737), United States // 10m // 08:03h, 2012-10-22 // call, song // I think it was a second bird that made a call /  / bird-seen:yes /  / playback-used:no // also:  Audubon's Warbler",Black Phoebe (Sayornis nigricans)
382,United States,27,Black Phoebe,363445,XC363445.mp3,https://www.xeno-canto.org/363445/download,Sayornis,37.1779,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Merced National Wildlife Refuge, Merced County, California, United States",-120.6158,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC363445-med.png,nigricans,song,"XC363445 © Thomas G. Graves // Merced National Wildlife Refuge, Merced County, California (37.1779, -120.6158), United States // 30m // 07:45h, 2017-02-13 // song //  /  / bird-seen:yes /  / playback-used:no",Black Phoebe (Sayornis nigricans)
383,Mexico,27,Black Phoebe,444721,XC444721.mp3,https://www.xeno-canto.org/444721/download,Sayornis,31.8557,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Centro deportivo Sullivan, Ensenada, Baja California, Mexico",-116.6136,Antonio Maldonado,https://www.xeno-canto.org/contributor/DOXTEYNGOA,https://www.xeno-canto.org/sounds/uploaded/DOXTEYNGOA/ffts/XC444721-med.png,nigricans,"call, juvenile","XC444721 Â© Antonio Maldonado // Centro deportivo Sullivan, Ensenada, Baja California (31.8557, -116.6136), Mexico // 10m // 09:40h, 2018-11-26 // call, juvenile // it was a juvenile on the floor, fall down from the nest nearby /  / Amplified 2dB and High Pass Filter (2.7 Khz 24dB) with Audacity /  / bird-seen:yes /  / playback-used:no // also:  Myrtle Warbler",Black Phoebe (Sayornis nigricans)
384,United States,27,Black Phoebe,351287,XC351287.mp3,https://www.xeno-canto.org/351287/download,Sayornis,37.5964,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Merced River, Mariposa County, California, United States",-120.0039,Antonio Xeira,https://www.xeno-canto.org/contributor/PJVICFDZGZ,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/ffts/XC351287-med.png,nigricans,song,"XC351287 © Antonio Xeira // Merced River, Mariposa County, California (37.5964, -120.0039), United States // 340m // 06:00h, 2016-08-26 // song // The ""clock, clock"" is the Raven. Same recording as XC351286. /  / Editing: High-pass filter, cutoff frequency 0.6kHz, some amplification. /  / Equipment: Olympus WS-822 digital recorder with Audio-technica ATR 6550 shotgun. /  / bird-seen:yes /  / playback-used:no // also:  Northern Raven",Black Phoebe (Sayornis nigricans)
385,United States,28,Black Phoebe,357961,XC357961.mp3,https://www.xeno-canto.org/357961/download,Sayornis,33.0811,http://creativecommons.org/licenses/by-nc-sa/4.0/,"California (near  Calipatria), Imperial County, California, United States",-115.5099,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC357961-med.png,nigricans,call,"XC357961 © Thomas G. Graves // California (near  Calipatria), Imperial County, California (33.0811, -115.5099), United States // -50m // 11:55h, 2017-02-15 // call //  /  / bird-seen:yes /  / playback-used:no",Black Phoebe (Sayornis nigricans)
386,United States,30,Black Phoebe,357024,XC357024.mp3,https://www.xeno-canto.org/357024/download,Sayornis,38.3146,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Partrick, Napa County, California, United States",-122.3725,Jim Holmes,https://www.xeno-canto.org/contributor/FIDXCHEYJO,https://www.xeno-canto.org/sounds/uploaded/FIDXCHEYJO/ffts/XC357024-med.png,nigricans,call,"XC357024 © Jim Holmes // Partrick, Napa County, California (38.3146, -122.3725), United States // 200m // 07:00h, 2017-02-25 // call //  /  / bird-seen:yes /  / playback-used:no // also:  American Crow, Red-winged Blackbird",Black Phoebe (Sayornis nigricans)
387,United States,32,Black Phoebe,192057,XC192057.mp3,https://www.xeno-canto.org/192057/download,Sayornis,32.5458,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Monument Rd and nearby trails, Tijuana River Valley, San Diego, California, United States",-117.0737,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC192057-med.png,nigricans,song,"XC192057 © Paul Marvin // Monument Rd, Tijuana River Valley, San Diego, California (32.5458, -117.0737), United States // 10m // 08:47h, 2012-10-23 // song //  /  / bird-seen:yes /  / playback-used:no // also:  Anna's Hummingbird, Song Sparrow, Audubon's Warbler",Black Phoebe (Sayornis nigricans)
388,United States,32,Black Phoebe,390105,XC390105.mp3,https://www.xeno-canto.org/390105/download,Sayornis,35.2751,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Montana de Oro State Park, California, United States",-120.8814,Guy Kirwan,https://www.xeno-canto.org/contributor/BZVYBRUAAE,https://www.xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC390105-med.png,nigricans,call,"XC390105 © Guy Kirwan // Montana de Oro State Park, California (35.2751, -120.8814), United States // 20m // 16:30h, 2017-09-10 // call //  /  / bird-seen:yes /  / playback-used:no",Black Phoebe (Sayornis nigricans semiater)
389,United States,33,Black Phoebe,229315,XC229315.mp3,https://www.xeno-canto.org/229315/download,Sayornis,32.5899,http://creativecommons.org/licenses/by-nc-nd/4.0/,"San Diego area, CA, United States",-117.1264,Peter Boesman,https://www.xeno-canto.org/contributor/OOECIWCSWV,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC229315-med.png,nigricans,song,"XC229315 © Peter Boesman // San Diego area, CA, United States // 0 - 100m // 06:41h, 2007-02-12 // song // ID certainty 100%. (Archiv. tape 500 side A track 3 seq. A)",Black Phoebe (Sayornis nigricans)
390,United States,6,Black-chinned Sparrow,418267,XC418267.mp3,https://www.xeno-canto.org/418267/download,Spizella,36.4195,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Cold Creek, Clark County, Nevada, United States",-115.7646,Bobby Wilcox,https://www.xeno-canto.org/contributor/YHKQPPJDVP,https://www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC418267-med.png,atrogularis,song,"XC418267 Â© Bobby Wilcox // Cold Creek, Clark County, Nevada (36.4195, -115.7646), United States // 1800m // 09:30h, 2018-05-09 // song // In pinyon-juniper woodland with mixed shrub community, about 40ft away. /  / bird-seen:yes /  / playback-used:no",Black-chinned Sparrow (Spizella atrogularis)
391,United States,17,Black-chinned Sparrow,321498,XC321498.mp3,https://www.xeno-canto.org/321498/download,Spizella,33.0267,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Ramona, San Diego County, California, United States",-116.9991,Joshua Jaeger,https://www.xeno-canto.org/contributor/NPAXFFGLBP,https://www.xeno-canto.org/sounds/uploaded/NPAXFFGLBP/ffts/XC321498-med.png,atrogularis,song,"XC321498 © Joshua Jaeger // Ramona, San Diego County, California (33.0267, -116.9991), United States // 420m // 15:54h, 2016-05-22 // song // Despite being closer to the Sparrow than the Goldfinches, the Sparrow's song came in slightly less clear.  Nevertheless, today was an exciting day simply because of sighting not only this individual, but a few others as well.  So far this year, Black-chinned Sparrows have only been reported in Laguna, but today, I saw at least four, and this location- as far as I know- is only visited by me for the purpose of bird-watching and submitting eBird checklists.  Additionally, previous observations of Black-chinned Sparrows in San Diego County infrequently reach this far west. /  / bird-seen:yes /  / playback-used:no // also:  Lesser Goldfinch",Black-chinned Sparrow (Spizella atrogularis)
392,United States,17,Black-chinned Sparrow,314118,XC314118.mp3,https://www.xeno-canto.org/314118/download,Spizella,37.0945,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Los Gatos, Santa Cruz County, California, United States",-121.8441,Alex Rinkert,https://www.xeno-canto.org/contributor/PPAPRVEQEL,https://www.xeno-canto.org/sounds/uploaded/PPAPRVEQEL/ffts/XC314118-med.png,atrogularis,song,"XC314118 © Alex Rinkert // Los Gatos, Santa Cruz County, California (37.0945, -121.8441), United States // 900m // 10:00h, 2016-04-28 // song // Clear, Beaufort 5 from the N, 56 F. Multiple Spotted Towhees singing in the background. /  / bird-seen:yes /  / playback-used:no",Black-chinned Sparrow (Spizella atrogularis)
